"기준_년_코드","기준_분기_코드","행정동_코드","행정동_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2016","1","11680730","일원1동","HH","정체","98","50","97","49"
"2016","1","11680720","일원본동","LL","다이나믹","93","47","97","49"
"2016","1","11680700","세곡동","LH","상권확장","58","55","97","49"
"2016","1","11680690","개포4동","HL","상권축소","101","47","97","49"
"2016","1","11680670","개포2동","HL","상권축소","104","49","97","49"
"2016","1","11680660","개포1동","HH","정체","109","50","97","49"
"2016","1","11680656","도곡2동","LL","다이나믹","95","48","97","49"
"2016","1","11680655","도곡1동","LL","다이나믹","94","46","97","49"
"2016","1","11680650","역삼2동","LL","다이나믹","84","44","97","49"
"2016","1","11680640","역삼1동","LL","다이나믹","83","44","97","49"
"2016","1","11680630","대치4동","LL","다이나믹","77","44","97","49"
"2016","1","11680610","대치2동","HL","상권축소","98","47","97","49"
"2016","1","11680600","대치1동","LL","다이나믹","93","49","97","49"
"2016","1","11680590","삼성2동","LL","다이나믹","86","46","97","49"
"2016","1","11680580","삼성1동","LH","상권확장","92","53","97","49"
"2016","1","11680565","청담동","LL","다이나믹","87","47","97","49"
"2016","1","11680545","압구정동","LL","다이나믹","93","45","97","49"
"2016","1","11680531","논현2동","LL","다이나믹","86","46","97","49"
"2016","1","11680521","논현1동","LL","다이나믹","87","45","97","49"
"2016","1","11680510","신사동","LL","다이나믹","84","47","97","49"
"2016","1","11650660","내곡동","HH","정체","111","58","97","49"
"2016","1","11650652","양재2동","HL","상권축소","104","45","97","49"
"2016","1","11650651","양재1동","LL","다이나믹","95","49","97","49"
"2016","1","11650621","방배4동","HL","상권축소","104","48","97","49"
"2016","1","11650620","방배3동","HL","상권축소","112","49","97","49"
"2016","1","11650610","방배2동","LH","상권확장","93","50","97","49"
"2016","1","11650600","방배1동","HL","상권축소","98","49","97","49"
"2016","1","11650590","방배본동","HL","상권축소","99","47","97","49"
"2016","1","11650581","반포4동","HH","정체","116","58","97","49"
"2016","1","11650580","반포3동","HH","정체","107","55","97","49"
"2016","1","11650570","반포2동","HH","정체","106","58","97","49"
"2016","1","11650560","반포1동","LL","다이나믹","90","42","97","49"
"2016","1","11650550","반포본동","HH","정체","116","53","97","49"
"2016","1","11650540","잠원동","LL","다이나믹","97","46","97","49"
"2016","1","11650531","서초4동","HL","상권축소","99","47","97","49"
"2016","1","11650530","서초3동","HH","정체","101","50","97","49"
"2016","1","11650520","서초2동","LL","다이나믹","92","45","97","49"
"2016","1","11650510","서초1동","HH","정체","102","50","97","49"
"2016","1","11620775","난곡동","HH","정체","104","55","97","49"
"2016","1","11620765","미성동","HH","정체","104","51","97","49"
"2016","1","11620745","삼성동","HH","정체","116","55","97","49"
"2016","1","11620735","대학동","LL","다이나믹","89","48","97","49"
"2016","1","11620725","조원동","HL","상권축소","103","46","97","49"
"2016","1","11620715","난향동","LL","다이나믹","83","49","97","49"
"2016","1","11620695","신림동","LL","다이나믹","95","45","97","49"
"2016","1","11620685","신사동","LL","다이나믹","91","47","97","49"
"2016","1","11620665","서림동","LH","상권확장","94","52","97","49"
"2016","1","11620655","신원동","LH","상권확장","95","51","97","49"
"2016","1","11620645","서원동","LH","상권확장","97","51","97","49"
"2016","1","11620630","남현동","HH","정체","98","50","97","49"
"2016","1","11620625","인헌동","LL","다이나믹","93","49","97","49"
"2016","1","11620615","중앙동","HL","상권축소","99","48","97","49"
"2016","1","11620605","은천동","LL","다이나믹","96","47","97","49"
"2016","1","11620595","청룡동","LL","다이나믹","94","47","97","49"
"2016","1","11620585","낙성대동","LL","다이나믹","85","49","97","49"
"2016","1","11620575","행운동","HL","상권축소","102","49","97","49"
"2016","1","11620565","성현동","LL","다이나믹","88","44","97","49"
"2016","1","11620545","청림동","LH","상권확장","94","54","97","49"
"2016","1","11620525","보라매동","LL","다이나믹","88","49","97","49"
"2016","1","11590680","신대방2동","LL","다이나믹","95","49","97","49"
"2016","1","11590670","신대방1동","HL","상권축소","99","48","97","49"
"2016","1","11590660","대방동","LL","다이나믹","96","49","97","49"
"2016","1","11590651","사당5동","HH","정체","97","50","97","49"
"2016","1","11590650","사당4동","HL","상권축소","98","48","97","49"
"2016","1","11590640","사당3동","LH","상권확장","96","50","97","49"
"2016","1","11590630","사당2동","LH","상권확장","95","49","97","49"
"2016","1","11590620","사당1동","LL","다이나믹","92","47","97","49"
"2016","1","11590605","흑석동","HH","정체","100","55","97","49"
"2016","1","11590560","상도4동","HL","상권축소","97","49","97","49"
"2016","1","11590550","상도3동","LH","상권확장","95","52","97","49"
"2016","1","11590540","상도2동","HH","정체","109","53","97","49"
"2016","1","11590530","상도1동","LH","상권확장","90","51","97","49"
"2016","1","11590520","노량진2동","HH","정체","122","54","97","49"
"2016","1","11590510","노량진1동","HH","정체","121","66","97","49"
"2016","1","11560720","대림3동","LL","다이나믹","90","44","97","49"
"2016","1","11560710","대림2동","LL","다이나믹","87","42","97","49"
"2016","1","11560700","대림1동","HL","상권축소","104","45","97","49"
"2016","1","11560690","신길7동","HH","정체","104","50","97","49"
"2016","1","11560680","신길6동","HL","상권축소","107","46","97","49"
"2016","1","11560670","신길5동","HL","상권축소","99","47","97","49"
"2016","1","11560660","신길4동","HL","상권축소","98","49","97","49"
"2016","1","11560650","신길3동","HH","정체","120","52","97","49"
"2016","1","11560630","신길1동","HH","정체","108","49","97","49"
"2016","1","11560620","양평2동","LL","다이나믹","95","49","97","49"
"2016","1","11560610","양평1동","HL","상권축소","101","48","97","49"
"2016","1","11560605","문래동","LH","상권확장","93","50","97","49"
"2016","1","11560585","도림동","LL","다이나믹","96","49","97","49"
"2016","1","11560560","당산2동","LL","다이나믹","86","49","97","49"
"2016","1","11560550","당산1동","HL","상권축소","101","48","97","49"
"2016","1","11560540","여의동","HL","상권축소","108","49","97","49"
"2016","1","11560535","영등포동","HH","정체","107","54","97","49"
"2016","1","11560515","영등포본동","LH","상권확장","88","51","97","49"
"2016","1","11545710","시흥5동","HL","상권축소","101","48","97","49"
"2016","1","11545700","시흥4동","LL","다이나믹","94","46","97","49"
"2016","1","11545690","시흥3동","HH","정체","113","52","97","49"
"2016","1","11545680","시흥2동","LL","다이나믹","84","49","97","49"
"2016","1","11545670","시흥1동","HH","정체","100","50","97","49"
"2016","1","11545640","독산4동","HL","상권축소","102","48","97","49"
"2016","1","11545630","독산3동","HL","상권축소","98","45","97","49"
"2016","1","11545620","독산2동","LL","다이나믹","94","48","97","49"
"2016","1","11545610","독산1동","LH","상권확장","93","51","97","49"
"2016","1","11545510","가산동","LL","다이나믹","72","45","97","49"
"2016","1","11530790","수궁동","LH","상권확장","95","50","97","49"
"2016","1","11530780","오류2동","LH","상권확장","81","50","97","49"
"2016","1","11530770","오류1동","HH","정체","100","51","97","49"
"2016","1","11530760","개봉3동","HL","상권축소","109","46","97","49"
"2016","1","11530750","개봉2동","HH","정체","99","50","97","49"
"2016","1","11530740","개봉1동","LH","상권확장","95","51","97","49"
"2016","1","11530730","고척2동","HH","정체","100","49","97","49"
"2016","1","11530720","고척1동","LH","상권확장","94","50","97","49"
"2016","1","11530595","가리봉동","HH","정체","109","49","97","49"
"2016","1","11530560","구로5동","LL","다이나믹","81","46","97","49"
"2016","1","11530550","구로4동","LL","다이나믹","95","46","97","49"
"2016","1","11530540","구로3동","LL","다이나믹","76","46","97","49"
"2016","1","11530530","구로2동","HL","상권축소","105","48","97","49"
"2016","1","11530520","구로1동","HL","상권축소","112","49","97","49"
"2016","1","11530510","신도림동","LL","다이나믹","76","46","97","49"
"2016","1","11500641","방화3동","LL","다이나믹","92","49","97","49"
"2016","1","11500640","방화2동","LL","다이나믹","84","48","97","49"
"2016","1","11500630","방화1동","LL","다이나믹","87","48","97","49"
"2016","1","11500620","공항동","LL","다이나믹","92","46","97","49"
"2016","1","11500615","우장산동","LL","다이나믹","84","45","97","49"
"2016","1","11500611","발산1동","LH","상권확장","91","51","97","49"
"2016","1","11500605","가양3동","LH","상권확장","88","50","97","49"
"2016","1","11500604","가양2동","LL","다이나믹","84","45","97","49"
"2016","1","11500603","가양1동","LH","상권확장","71","52","97","49"
"2016","1","11500593","화곡8동","LL","다이나믹","84","47","97","49"
"2016","1","11500591","화곡6동","LL","다이나믹","80","43","97","49"
"2016","1","11500590","화곡본동","HL","상권축소","99","48","97","49"
"2016","1","11500570","화곡4동","LL","다이나믹","92","46","97","49"
"2016","1","11500560","화곡3동","LL","다이나믹","84","47","97","49"
"2016","1","11500550","화곡2동","LL","다이나믹","93","46","97","49"
"2016","1","11500540","화곡1동","LL","다이나믹","93","45","97","49"
"2016","1","11500535","등촌3동","LL","다이나믹","80","45","97","49"
"2016","1","11500530","등촌2동","LL","다이나믹","92","45","97","49"
"2016","1","11500520","등촌1동","LL","다이나믹","81","48","97","49"
"2016","1","11500510","염창동","LL","다이나믹","92","49","97","49"
"2016","1","11470680","신정7동","LL","다이나믹","90","46","97","49"
"2016","1","11470670","신정6동","LL","다이나믹","78","45","97","49"
"2016","1","11470650","신정4동","LL","다이나믹","89","45","97","49"
"2016","1","11470640","신정3동","LL","다이나믹","91","47","97","49"
"2016","1","11470630","신정2동","LL","다이나믹","89","46","97","49"
"2016","1","11470620","신정1동","HL","상권축소","102","47","97","49"
"2016","1","11470611","신월7동","LL","다이나믹","87","45","97","49"
"2016","1","11470610","신월6동","HH","정체","124","51","97","49"
"2016","1","11470600","신월5동","HL","상권축소","97","48","97","49"
"2016","1","11470590","신월4동","LL","다이나믹","87","48","97","49"
"2016","1","11470580","신월3동","HL","상권축소","108","46","97","49"
"2016","1","11470570","신월2동","HL","상권축소","97","49","97","49"
"2016","1","11470560","신월1동","HL","상권축소","99","45","97","49"
"2016","1","11470550","목5동","LL","다이나믹","86","46","97","49"
"2016","1","11470540","목4동","LL","다이나믹","88","44","97","49"
"2016","1","11470530","목3동","LL","다이나믹","94","47","97","49"
"2016","1","11470520","목2동","LL","다이나믹","93","48","97","49"
"2016","1","11470510","목1동","LL","다이나믹","77","46","97","49"
"2016","1","11440740","상암동","LL","다이나믹","60","42","97","49"
"2016","1","11440730","성산2동","LH","상권확장","93","52","97","49"
"2016","1","11440720","성산1동","LL","다이나믹","84","46","97","49"
"2016","1","11440710","연남동","LH","상권확장","65","51","97","49"
"2016","1","11440700","망원2동","LL","다이나믹","90","45","97","49"
"2016","1","11440690","망원1동","LL","다이나믹","89","46","97","49"
"2016","1","11440680","합정동","LL","다이나믹","85","46","97","49"
"2016","1","11440660","서교동","LL","다이나믹","72","45","97","49"
"2016","1","11440655","서강동","LL","다이나믹","74","45","97","49"
"2016","1","11440630","신수동","LH","상권확장","96","51","97","49"
"2016","1","11440610","염리동","HH","정체","100","53","97","49"
"2016","1","11440600","대흥동","HH","정체","103","50","97","49"
"2016","1","11440590","용강동","LL","다이나믹","94","49","97","49"
"2016","1","11440585","도화동","LH","상권확장","95","50","97","49"
"2016","1","11440565","공덕동","HH","정체","103","52","97","49"
"2016","1","11440555","아현동","HL","상권축소","100","48","97","49"
"2016","1","11410720","북가좌2동","LL","다이나믹","94","48","97","49"
"2016","1","11410710","북가좌1동","LL","다이나믹","80","47","97","49"
"2016","1","11410700","남가좌2동","LL","다이나믹","96","49","97","49"
"2016","1","11410690","남가좌1동","HH","정체","128","55","97","49"
"2016","1","11410685","홍은2동","HH","정체","105","51","97","49"
